,sampleID,Variable,value,Unit,AdjunctCulture,Age[d],Experiment,MilkTreatment,Prefix,SampleNumber,SampleType,Season,Semester,SubExperiment,Trial,production_date,variable
143,EH_311_vatmilk_0h,Enterobacteriaceae,1.0,log CFU/g,eRM.y ,0,Liebefeld,raw,<,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
144,EH_311_vatmilk_0h,Enterococci,2.924279286061882,log CFU/g,eRM.y ,0,Liebefeld,raw,None,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
145,EH_311_vatmilk_0h,Fac heteroferm,1.0,log CFU/g,eRM.y ,0,Liebefeld,raw,<,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
146,EH_311_vatmilk_0h,Lactobacilli,1.0,log CFU/g,eRM.y ,0,Liebefeld,raw,<,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
147,EH_311_vatmilk_0h,Mesophilic aerobic total,5.176091259055681,log CFU/g,eRM.y ,0,Liebefeld,raw,>,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
148,EH_311_vatmilk_0h,Moulds,1.0,log CFU/g,eRM.y ,0,Liebefeld,raw,<,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Moulds
149,EH_311_vatmilk_0h,PAB,1.0,log CFU/g,eRM.y ,0,Liebefeld,raw,<,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,PAB
150,EH_311_vatmilk_0h,Salt tolerant,3.278753600952829,log CFU/g,eRM.y ,0,Liebefeld,raw,None,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
151,EH_311_vatmilk_0h,Spores,1.724275869600789,log Spor./l,eRM.y ,0,Liebefeld,raw,<,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Spores
152,EH_311_vatmilk_0h,Streptococci,5.176091259055681,log CFU/g,eRM.y ,0,Liebefeld,raw,>,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
153,EH_311_vatmilk_0h,Yeasts,2.041392685158225,log CFU/g,eRM.y ,0,Liebefeld,raw,None,311,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
154,EH_312_vatmilk_0h,Butyric spores,1.724275869600789,log Spor./l,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
155,EH_312_vatmilk_0h,Coag pos Staph,1.0,log CFU/g,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
156,EH_312_vatmilk_0h,E coli,1.0,log CFU/g,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,E_coli
157,EH_312_vatmilk_0h,Enterobacteriaceae,1.0,log CFU/g,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
158,EH_312_vatmilk_0h,Enterococci,3.491361693834273,log CFU/g,eRM.H.y,0,Liebefeld,raw,None,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
159,EH_312_vatmilk_0h,Fac heteroferm,1.0,log CFU/g,eRM.H.y,0,Liebefeld,raw,None,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
160,EH_312_vatmilk_0h,Lactobacilli,1.0,log CFU/g,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
161,EH_312_vatmilk_0h,Mesophilic aerobic total,5.176091259055681,log CFU/g,eRM.H.y,0,Liebefeld,raw,>,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
162,EH_312_vatmilk_0h,Moulds,1.0,log CFU/g,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Moulds
163,EH_312_vatmilk_0h,PAB,1.0,log CFU/g,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,PAB
164,EH_312_vatmilk_0h,Salt tolerant,3.707570176097936,log CFU/g,eRM.H.y,0,Liebefeld,raw,None,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
165,EH_312_vatmilk_0h,Spores,1.724275869600789,log Spor./l,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Spores
166,EH_312_vatmilk_0h,Streptococci,5.176091259055681,log CFU/g,eRM.H.y,0,Liebefeld,raw,>,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
167,EH_312_vatmilk_0h,Yeasts,1.0,log CFU/g,eRM.H.y,0,Liebefeld,raw,<,312,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
168,EH_313_vatmilk_0h,Butyric spores,1.724275869600789,log Spor./l,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
169,EH_313_vatmilk_0h,Coag pos Staph,1.0,log CFU/g,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
170,EH_313_vatmilk_0h,E coli,1.0,log CFU/g,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,E_coli
171,EH_313_vatmilk_0h,Enterobacteriaceae,1.0,log CFU/g,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
172,EH_313_vatmilk_0h,Enterococci,2.0,log CFU/g,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
173,EH_313_vatmilk_0h,Fac heteroferm,1.301029995663981,log CFU/g,eRM.HS.y,0,Liebefeld,raw,None,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
174,EH_313_vatmilk_0h,Lactobacilli,1.0,log CFU/g,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
175,EH_313_vatmilk_0h,Mesophilic aerobic total,5.176091259055681,log CFU/g,eRM.HS.y,0,Liebefeld,raw,>,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
176,EH_313_vatmilk_0h,Moulds,1.0,log CFU/g,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Moulds
177,EH_313_vatmilk_0h,PAB,1.0,log CFU/g,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,PAB
178,EH_313_vatmilk_0h,Salt tolerant,3.204119982655925,log CFU/g,eRM.HS.y,0,Liebefeld,raw,None,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
179,EH_313_vatmilk_0h,Spores,1.724275869600789,log Spor./l,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Spores
180,EH_313_vatmilk_0h,Streptococci,5.176091259055681,log CFU/g,eRM.HS.y,0,Liebefeld,raw,>,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
181,EH_313_vatmilk_0h,Yeasts,1.0,log CFU/g,eRM.HS.y,0,Liebefeld,raw,<,313,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
182,EH_314_vatmilk_0h,Butyric spores,1.724275869600789,log Spor./l,eRM.o,0,Liebefeld,raw,<,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
183,EH_314_vatmilk_0h,Coag pos Staph,1.0,log CFU/g,eRM.o,0,Liebefeld,raw,<,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
184,EH_314_vatmilk_0h,E coli,1.0,log CFU/g,eRM.o,0,Liebefeld,raw,<,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,E_coli
185,EH_314_vatmilk_0h,Enterobacteriaceae,1.0,log CFU/g,eRM.o,0,Liebefeld,raw,<,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
186,EH_314_vatmilk_0h,Enterococci,2.278753600952829,log CFU/g,eRM.o,0,Liebefeld,raw,None,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
187,EH_314_vatmilk_0h,Fac heteroferm,1.0,log CFU/g,eRM.o,0,Liebefeld,raw,<,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
188,EH_314_vatmilk_0h,Lactobacilli,2.079181246047625,log CFU/g,eRM.o,0,Liebefeld,raw,None,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
189,EH_314_vatmilk_0h,Mesophilic aerobic total,4.0,log CFU/g,eRM.o,0,Liebefeld,raw,None,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
190,EH_314_vatmilk_0h,Moulds,1.0,log CFU/g,eRM.o,0,Liebefeld,raw,<,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Moulds
191,EH_314_vatmilk_0h,PAB,1.0,log CFU/g,eRM.o,0,Liebefeld,raw,<,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,PAB
192,EH_314_vatmilk_0h,Salt tolerant,3.278753600952829,log CFU/g,eRM.o,0,Liebefeld,raw,None,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
193,EH_314_vatmilk_0h,Spores,1.724275869600789,log Spor./l,eRM.o,0,Liebefeld,raw,<,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Spores
194,EH_314_vatmilk_0h,Streptococci,4.079181246047625,log CFU/g,eRM.o,0,Liebefeld,raw,None,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
195,EH_314_vatmilk_0h,Yeasts,3.869231719730976,log CFU/g,eRM.o,0,Liebefeld,raw,None,314,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
196,EH_315_vatmilk_0h,Butyric spores,1.724275869600789,log Spor./l,eRM.H.o,0,Liebefeld,raw,None,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
197,EH_315_vatmilk_0h,Coag pos Staph,1.0,log CFU/g,eRM.H.o,0,Liebefeld,raw,<,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
198,EH_315_vatmilk_0h,E coli,1.0,log CFU/g,eRM.H.o,0,Liebefeld,raw,<,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,E_coli
199,EH_315_vatmilk_0h,Enterobacteriaceae,1.0,log CFU/g,eRM.H.o,0,Liebefeld,raw,<,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
200,EH_315_vatmilk_0h,Enterococci,3.301029995663981,log CFU/g,eRM.H.o,0,Liebefeld,raw,None,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
201,EH_315_vatmilk_0h,Fac heteroferm,1.0,log CFU/g,eRM.H.o,0,Liebefeld,raw,None,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
202,EH_315_vatmilk_0h,Lactobacilli,3.707570176097936,log CFU/g,eRM.H.o,0,Liebefeld,raw,None,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
203,EH_315_vatmilk_0h,Mesophilic aerobic total,3.973127853599699,log CFU/g,eRM.H.o,0,Liebefeld,raw,None,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
204,EH_315_vatmilk_0h,Moulds,1.0,log CFU/g,eRM.H.o,0,Liebefeld,raw,<,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Moulds
205,EH_315_vatmilk_0h,PAB,1.0,log CFU/g,eRM.H.o,0,Liebefeld,raw,<,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,PAB
206,EH_315_vatmilk_0h,Salt tolerant,3.462397997898956,log CFU/g,eRM.H.o,0,Liebefeld,raw,None,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
207,EH_315_vatmilk_0h,Spores,1.724275869600789,log Spor./l,eRM.H.o,0,Liebefeld,raw,<,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Spores
208,EH_315_vatmilk_0h,Streptococci,3.869231719730976,log CFU/g,eRM.H.o,0,Liebefeld,raw,None,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
209,EH_315_vatmilk_0h,Yeasts,3.556302500767287,log CFU/g,eRM.H.o,0,Liebefeld,raw,None,315,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
210,EH_316_vatmilk_0h,Butyric spores,1.724275869600789,log Spor./l,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Butyric_spores
211,EH_316_vatmilk_0h,Coag pos Staph,1.0,log CFU/g,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Coag_pos_Staph
212,EH_316_vatmilk_0h,E coli,1.0,log CFU/g,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,E_coli
213,EH_316_vatmilk_0h,Enterobacteriaceae,1.0,log CFU/g,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterobacteriaceae
214,EH_316_vatmilk_0h,Enterococci,1.0,log CFU/g,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Enterococci
215,EH_316_vatmilk_0h,Fac heteroferm,1.0,log CFU/g,eRM.HS.o,0,Liebefeld,raw,None,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Fac_heteroferm
216,EH_316_vatmilk_0h,Lactobacilli,2.857332496431269,log CFU/g,eRM.HS.o,0,Liebefeld,raw,None,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Lactobacilli
217,EH_316_vatmilk_0h,Mesophilic aerobic total,4.32221929473392,log CFU/g,eRM.HS.o,0,Liebefeld,raw,None,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Mesophilic_aerobic_total
218,EH_316_vatmilk_0h,Moulds,1.0,log CFU/g,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Moulds
219,EH_316_vatmilk_0h,PAB,1.0,log CFU/g,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,PAB
220,EH_316_vatmilk_0h,Salt tolerant,3.301029995663981,log CFU/g,eRM.HS.o,0,Liebefeld,raw,None,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Salt_tolerant
221,EH_316_vatmilk_0h,Spores,1.724275869600789,log Spor./l,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Spores
222,EH_316_vatmilk_0h,Streptococci,3.968482948553935,log CFU/g,eRM.HS.o,0,Liebefeld,raw,None,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Streptococci
223,EH_316_vatmilk_0h,Yeasts,1.0,log CFU/g,eRM.HS.o,0,Liebefeld,raw,<,316,vatmilk,spring,summer,3.2,20-22-83,2022-05-05,Yeasts
224,EH_301_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,None,1,Liebefeld,raw,<,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_spores
225,EH_301_cheese_24h,Coag pos Staph,2.0,log CFU/g,None,1,Liebefeld,raw,<,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Coag_pos_Staph
226,EH_301_cheese_24h,E coli,4.838849090737256,log CFU/g,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,E_coli
227,EH_301_cheese_24h,Enterobacteriaceae,4.778151250383644,log CFU/g,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterobacteriaceae
228,EH_301_cheese_24h,Enterococci,5.204119982655925,log CFU/g,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterococci
229,EH_301_cheese_24h,Fac heteroferm,3.146128035678238,log CFU/g,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fac_heteroferm
230,EH_301_cheese_24h,Lactobacilli,3.146128035678238,log CFU/g,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactobacilli
231,EH_301_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,None,1,Liebefeld,raw,>,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Mesophilic_aerobic_total
232,EH_301_cheese_24h,Moulds,2.0,log CFU/g,None,1,Liebefeld,raw,<,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Moulds
233,EH_301_cheese_24h,PAB,2.0,log CFU/g,None,1,Liebefeld,raw,<,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,PAB
234,EH_301_cheese_24h,Salt tolerant,5.612783856719735,log CFU/g,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Salt_tolerant
235,EH_301_cheese_24h,Spores,2.724275869600789,log Spor./l,None,1,Liebefeld,raw,<,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spores
236,EH_301_cheese_24h,Streptococci,4.361727836017593,log CFU/g,None,1,Liebefeld,raw,None,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Streptococci
237,EH_301_cheese_24h,Yeasts,2.0,log CFU/g,None,1,Liebefeld,raw,<,301,cheese,spring,summer,3.1,20-22-83,2022-05-04,Yeasts
238,EH_302_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_spores
239,EH_302_cheese_24h,Coag pos Staph,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Coag_pos_Staph
240,EH_302_cheese_24h,E coli,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,E_coli
241,EH_302_cheese_24h,Enterobacteriaceae,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterobacteriaceae
242,EH_302_cheese_24h,Enterococci,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterococci
243,EH_302_cheese_24h,Fac heteroferm,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fac_heteroferm
244,EH_302_cheese_24h,Lactobacilli,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactobacilli
245,EH_302_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,None,1,Liebefeld,therm.,>,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Mesophilic_aerobic_total
246,EH_302_cheese_24h,Moulds,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Moulds
247,EH_302_cheese_24h,PAB,2.0,log CFU/g,None,1,Liebefeld,therm.,None,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,PAB
248,EH_302_cheese_24h,Salt tolerant,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Salt_tolerant
249,EH_302_cheese_24h,Spores,2.724275869600789,log Spor./l,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spores
250,EH_302_cheese_24h,Streptococci,8.462397997898956,log CFU/g,None,1,Liebefeld,therm.,None,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Streptococci
251,EH_302_cheese_24h,Yeasts,2.0,log CFU/g,None,1,Liebefeld,therm.,<,302,cheese,spring,summer,3.1,20-22-83,2022-05-04,Yeasts
252,EH_303_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.y ,1,Liebefeld,raw,<,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_spores
253,EH_303_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.y ,1,Liebefeld,raw,<,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Coag_pos_Staph
254,EH_303_cheese_24h,E coli,4.845098040014257,log CFU/g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,E_coli
255,EH_303_cheese_24h,Enterobacteriaceae,4.903089986991944,log CFU/g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterobacteriaceae
256,EH_303_cheese_24h,Enterococci,5.146128035678238,log CFU/g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterococci
257,EH_303_cheese_24h,Fac heteroferm,3.0,log CFU/g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fac_heteroferm
258,EH_303_cheese_24h,Lactobacilli,2.778151250383643,log CFU/g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactobacilli
259,EH_303_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.y ,1,Liebefeld,raw,>,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Mesophilic_aerobic_total
260,EH_303_cheese_24h,Moulds,2.0,log CFU/g,eRM.y ,1,Liebefeld,raw,<,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Moulds
261,EH_303_cheese_24h,PAB,2.0,log CFU/g,eRM.y ,1,Liebefeld,raw,<,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,PAB
262,EH_303_cheese_24h,Salt tolerant,5.146128035678238,log CFU/g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Salt_tolerant
263,EH_303_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.y ,1,Liebefeld,raw,<,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spores
264,EH_303_cheese_24h,Streptococci,8.903089986991944,log CFU/g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Streptococci
265,EH_303_cheese_24h,Yeasts,3.462397997898956,log CFU/g,eRM.y ,1,Liebefeld,raw,None,303,cheese,spring,summer,3.1,20-22-83,2022-05-04,Yeasts
266,EH_305_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.HS.y,1,Liebefeld,raw,<,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_spores
267,EH_305_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.HS.y,1,Liebefeld,raw,<,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Coag_pos_Staph
268,EH_305_cheese_24h,E coli,4.748188027006201,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,E_coli
269,EH_305_cheese_24h,Enterobacteriaceae,4.698970004336019,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterobacteriaceae
270,EH_305_cheese_24h,Enterococci,4.897627091290442,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterococci
271,EH_305_cheese_24h,Fac heteroferm,2.778151250383643,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fac_heteroferm
272,EH_305_cheese_24h,Lactobacilli,2.954242509439325,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactobacilli
273,EH_305_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.HS.y,1,Liebefeld,raw,>,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Mesophilic_aerobic_total
274,EH_305_cheese_24h,Moulds,2.0,log CFU/g,eRM.HS.y,1,Liebefeld,raw,<,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Moulds
275,EH_305_cheese_24h,PAB,2.0,log CFU/g,eRM.HS.y,1,Liebefeld,raw,<,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,PAB
276,EH_305_cheese_24h,Salt tolerant,4.740362689494244,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Salt_tolerant
277,EH_305_cheese_24h,Spores,2.724275869600789,log Spor./l,eRM.HS.y,1,Liebefeld,raw,<,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Spores
278,EH_305_cheese_24h,Streptococci,8.531478917042255,log CFU/g,eRM.HS.y,1,Liebefeld,raw,None,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Streptococci
279,EH_305_cheese_24h,Yeasts,2.0,log CFU/g,eRM.HS.y,1,Liebefeld,raw,<,305,cheese,spring,summer,3.1,20-22-83,2022-05-04,Yeasts
280,EH_306_cheese_24h,Butyric spores,2.724275869600789,log Spor./l,eRM.o,1,Liebefeld,raw,<,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Butyric_spores
281,EH_306_cheese_24h,Coag pos Staph,2.0,log CFU/g,eRM.o,1,Liebefeld,raw,<,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Coag_pos_Staph
282,EH_306_cheese_24h,E coli,5.0,log CFU/g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,E_coli
283,EH_306_cheese_24h,Enterobacteriaceae,5.041392685158225,log CFU/g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterobacteriaceae
284,EH_306_cheese_24h,Enterococci,5.204119982655925,log CFU/g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Enterococci
285,EH_306_cheese_24h,Fac heteroferm,2.778151250383643,log CFU/g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Fac_heteroferm
286,EH_306_cheese_24h,Lactobacilli,2.903089986991944,log CFU/g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Lactobacilli
287,EH_306_cheese_24h,Mesophilic aerobic total,6.176091259055681,log CFU/g,eRM.o,1,Liebefeld,raw,>,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Mesophilic_aerobic_total
288,EH_306_cheese_24h,Moulds,2.0,log CFU/g,eRM.o,1,Liebefeld,raw,<,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Moulds
289,EH_306_cheese_24h,PAB,2.0,log CFU/g,eRM.o,1,Liebefeld,raw,<,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,PAB
290,EH_306_cheese_24h,Salt tolerant,4.919078092376074,log CFU/g,eRM.o,1,Liebefeld,raw,None,306,cheese,spring,summer,3.1,20-22-83,2022-05-04,Salt_tolerant
